Row,Faculty,AcademicCareer,CourseCode,CourseName,CourseID,OfferingSeq,Year,T,TermSeq,TermCode,SortKey,IsRedacted,FL,UF,AF,NF,PS,CR,DN,HD,AW,PW,CN,CO,CM,SY,EF,EC,EM,AS,PE,NC,FailSum,WithdrawSum,NonstdSum,OtherSum,Fail_norm,PS_norm,CR_norm,DN_norm,HD_norm,IsNonStandardGrading,Note,Index
15541,Faculty of Medicine and Health,P,PHCM9606,Matern & Child Health,004176,1,2021,Term 3,5,21T3,20215,False,1.85,,1.85,1.85,3.7,9.26,37.04,42.59,1.85,,,,,,,,,,,,5.55,1.85,,,5.65,3.77,9.43,37.74,43.39,False,,58.97
15542,Faculty of Medicine and Health,P,PHCM9748,Clinical Governance & Risk,050328,1,2021,Term 3,5,21T3,20215,False,1.97,,0.79,0.79,5.91,17.32,43.7,28.35,0.79,0.39,,,,,,,,,,,3.55,1.18,,,3.59,5.98,17.53,44.22,28.69,False,,51.59
15543,Faculty of Medicine and Health,P,PHCM9781,Evidence-informed Decision-mak,052301,1,2021,Term 3,5,21T3,20215,False,2.61,,,,3.92,22.88,49.67,20.92,,,,,,,,,,,,,2.61,,,,2.61,3.92,22.88,49.67,20.92,False,,48.87
15544,Faculty of Medicine and Health,P,PHCM9786,Global Approaches CVD & Cancer,063559,1,2021,Term 3,5,21T3,20215,False,3.33,,,3.33,13.33,30.0,30.0,20.0,,,,,,,,,,,,,6.66,,,,6.66,13.33,30.0,30.0,20.0,False,,35.84
15545,Faculty of Medicine and Health,P,PHCM9788,Outbreak Investig and Intell,064445,1,2021,Term 3,5,21T3,20215,False,6.19,,1.03,3.09,5.15,23.71,44.33,15.46,1.03,,,,,,,,,,,,10.31,1.03,,,10.42,5.2,23.96,44.79,15.62,False,,33.59
15546,Faculty of Medicine and Health,P,PHCM9789,Bioterrorism & Intelligence,064778,1,2021,Term 3,5,21T3,20215,False,1.98,,1.98,0.99,2.97,8.91,33.66,49.5,,,,,,,,,,,,,4.95,,,,4.95,2.97,8.91,33.66,49.5,False,,63.61
15547,Faculty of Medicine and Health,P,PHCM9790,Digital Health,066210,1,2021,Term 3,5,21T3,20215,False,,,,,5.0,7.5,37.5,47.5,,,,,,,,,,,,2.5,,,,2.5,0.0,5.0,7.5,37.5,47.5,False,,68.12
15548,Faculty of Medicine,P,PHOP9748,Clinical Governance & Risk,065212,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15549,Faculty of Medicine,U,PHSL3221,"Endocrine, Reproductive & Dev.",013829,1,2021,Term 3,5,21T3,20215,False,,,,2.38,21.43,19.05,28.57,28.57,,,,,,,,,,,,,2.38,,,,2.38,21.43,19.05,28.57,28.57,False,,45.24
15550,Faculty of Science,U,PHYS1110,Everyday Physics,063383,1,2021,Term 3,5,21T3,20215,False,7.43,,,1.35,8.78,14.86,21.62,44.59,1.35,,,,,,,,,,,,8.78,1.35,,,8.9,8.9,15.06,21.92,45.2,False,,51.03
15551,Faculty of Science,U,PHYS1111,Fundamentals of Physics,050081,1,2021,Term 3,5,21T3,20215,False,5.12,,,0.93,9.3,13.49,27.44,42.33,1.4,,,,,,,,,,,,6.05,1.4,,,6.14,9.43,13.68,27.83,42.93,False,,54.12
15552,Faculty of Science,U,PHYS1121,Physics 1A,050082,1,2021,Term 3,5,21T3,20215,False,22.17,,1.3,0.87,,,,,2.61,0.43,,,,72.61,,,,,,,24.34,3.04,72.61,,25.1,0.0,0.0,0.0,0.0,True,Non-standard (competency) grading: SY 72.6%,
15553,Faculty of Science,U,PHYS1131,Higher Physics 1A,050083,1,2021,Term 3,5,21T3,20215,False,23.91,,4.35,4.35,,,,,2.17,,,,,65.22,,,,,,,32.61,2.17,65.22,,33.33,0.0,0.0,0.0,0.0,True,Non-standard (competency) grading: SY 65.2%,
15554,Faculty of Science,U,PHYS1160,Introduction to Astronomy,060303,1,2021,Term 3,5,21T3,20215,False,4.05,,,1.01,8.61,15.37,31.59,38.01,1.35,,,,,,,,,,,,5.06,1.35,,,5.13,8.73,15.58,32.02,38.53,False,,53.3
15555,Faculty of Science,U,PHYS1200,Step into Research,066272,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15556,Faculty of Science,U,PHYS1221,Physics 1B,050089,1,2021,Term 3,5,21T3,20215,False,7.77,,0.97,,25.24,24.27,23.3,17.48,0.97,,,,,,,,,,,,8.74,0.97,,,8.83,25.49,24.51,23.53,17.65,False,,26.71
15557,Faculty of Science,U,PHYS1231,Higher Physics 1B,050091,1,2021,Term 3,5,21T3,20215,False,6.91,,,0.46,21.66,26.27,30.88,11.98,1.84,,,,,,,,,,,,7.37,1.84,,,7.51,22.07,26.76,31.46,12.2,False,,27.11
15558,Faculty of Science,U,PHYS3114,Electrodynamics,064708,1,2021,Term 3,5,21T3,20215,False,5.71,,,2.86,31.43,25.71,17.14,17.14,,,,,,,,,,,,,8.57,,,,8.57,31.43,25.71,17.14,17.14,False,,23.57
15559,Faculty of Science,U,PHYS3115,Particle Physics,064709,1,2021,Term 3,5,21T3,20215,False,11.76,,,,17.65,17.65,29.41,23.53,,,,,,,,,,,,,11.76,,,,11.76,17.65,17.65,29.41,23.53,False,,30.89
15560,Faculty of Science,U,PHYS3116,Galaxies and Cosmology,064710,1,2021,Term 3,5,21T3,20215,False,10.26,,,,20.51,30.77,25.64,10.26,2.56,,,,,,,,,,,,10.26,2.56,,,10.53,21.05,31.58,26.31,10.53,False,,21.05
15561,Faculty of Science,U,PHYS3117,Physics Laboratory,064711,1,2021,Term 3,5,21T3,20215,False,,,,,,28.57,42.86,28.57,,,,,,,,,,,,,,,,,0.0,0.0,28.57,42.86,28.57,False,,57.14
15562,Faculty of Science,U,PHYS4146,Physics Honours Research C,065645,1,2021,Term 3,5,21T3,20215,False,,,,,,,,100.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,False,,100.0
15563,Faculty of Science,U,PHYS4200,Physics Research Project,059713,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15564,Faculty of Science,P,PHYS9110,Everyday Physics for Teachers,065035,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15565,Faculty of Science,P,PHYS9140,Modern Physics for Teachers,065038,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15566,"Faculty of Arts, Design and Architecture",U,PLAN1003,"Urban Society, History, Theory",064636,1,2021,Term 3,5,21T3,20215,False,5.77,,,,15.38,36.54,32.69,7.69,1.92,,,,,,,,,,,,5.77,1.92,,,5.88,15.68,37.26,33.33,7.84,False,,27.94
15567,"Faculty of Arts, Design and Architecture",U,PLAN2006,Development Assessment,064646,1,2021,Term 3,5,21T3,20215,False,1.96,,,,9.8,49.02,35.29,1.96,1.96,,,,,,,,,,,,1.96,1.96,,,2.0,10.0,50.0,36.0,2.0,False,,30.5
15568,"Faculty of Arts, Design and Architecture",U,PLAN2007,Citybuilding: Infrastructure,064647,1,2021,Term 3,5,21T3,20215,False,4.0,,,,6.0,38.0,42.0,8.0,2.0,,,,,,,,,,,,4.0,2.0,,,4.08,6.12,38.78,42.86,8.16,False,,35.2
15569,"Faculty of Arts, Design and Architecture",U,PLAN2122,"History, Heritage & Built Env",054783,1,2021,Term 3,5,21T3,20215,False,10.0,,,,13.33,33.33,40.0,,3.33,,,,,,,,,,,,10.0,3.33,,,10.34,13.79,34.48,41.38,0.0,False,,18.97
15570,"Faculty of Arts, Design and Architecture",U,PLAN4003,Planning Thesis,064655,1,2021,Term 3,5,21T3,20215,False,,,,1.49,16.42,31.34,43.28,5.97,1.49,,,,,,,,,,,,1.49,1.49,,,1.51,16.67,31.81,43.93,6.06,False,,34.47
15571,"Faculty of Arts, Design and Architecture",U,PLAN6000,Planning with IndigenousPeople,066026,1,2021,Term 3,5,21T3,20215,False,,,,,14.29,7.14,50.0,21.43,7.14,,,,,,,,,,,,,7.14,,,0.0,15.39,7.69,53.84,23.08,False,,51.92
15572,"Faculty of Arts, Design and Architecture",P,PLAN6000,Planning with IndigenousPeople,066026,2,2021,Term 3,5,21T3,20215,False,11.11,,,,11.11,,33.33,44.44,,,,,,,,,,,,,11.11,,,,11.11,11.11,0.0,33.33,44.44,False,,49.99
15573,"Faculty of Arts, Design and Architecture",P,PLAN7142,City Equity & Wellbeing,064661,1,2021,Term 3,5,21T3,20215,False,6.35,,,,31.75,33.33,23.81,4.76,,,,,,,,,,,,,6.35,,,,6.35,31.75,33.33,23.81,4.76,False,,18.65
15574,"Faculty of Arts, Design and Architecture",P,PLAN7143,Urban Design,064662,1,2021,Term 3,5,21T3,20215,False,,,2.56,2.56,10.26,23.08,48.72,12.82,,,,,,,,,,,,,5.12,,,,5.12,10.26,23.08,48.72,12.82,False,,37.83
15575,"Faculty of Arts, Design and Architecture",P,PLAN7149,Planning Thesis,064664,1,2021,Term 3,5,21T3,20215,False,,,,,5.26,52.63,31.58,10.53,,,,,,,,,,,,,,,,,0.0,5.26,52.63,31.58,10.53,False,,39.48
15576,Faculty of Law and Justice,P,PLTX1020,Skills in Practice,065993,1,2021,Term 3,5,21T3,20215,False,,,,,,,,,,2.22,,80.0,17.78,,,,,,,,,2.22,97.78,,0.0,0.0,0.0,0.0,0.0,True,"Non-standard (competency) grading: CO 80.0%, CM 17.8%",
15577,Faculty of Law and Justice,P,PLTX1040,Values in Practice,065999,1,2021,Term 3,5,21T3,20215,False,,,,,,,,,,4.44,2.22,48.89,44.44,,,,,,,,,4.44,95.55,,0.0,0.0,0.0,0.0,0.0,True,"Non-standard (competency) grading: CN 2.2%, CO 48.9%, CM 44.4%",
15578,Faculty of Law and Justice,P,PLTX1060,Litigation Practice,065998,1,2021,Term 3,5,21T3,20215,False,,,,,,,,,,2.27,4.55,90.91,2.27,,,,,,,,,2.27,97.73,,0.0,0.0,0.0,0.0,0.0,True,"Non-standard (competency) grading: CN 4.5%, CO 90.9%, CM 2.3%",
15579,Faculty of Law and Justice,P,PLTX1080,Transactional Practice,065992,1,2021,Term 3,5,21T3,20215,False,,,,,,,,,,2.33,2.33,46.51,46.51,,,,,,,2.33,,2.33,95.35,2.33,0.0,0.0,0.0,0.0,0.0,True,"Non-standard (competency) grading: CN 2.3%, CO 46.5%, CM 46.5%",
15580,Faculty of Law and Justice,P,PLTX1300,Workplace Experience 1,065996,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15581,Faculty of Law and Justice,P,PLTX2020,Workplace Experience 2,065995,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15582,"Faculty of Arts, Design and Architecture",P,POLS5122,IPE,014397,1,2021,Term 3,5,21T3,20215,False,5.0,,5.0,,10.0,20.0,55.0,5.0,,,,,,,,,,,,,10.0,,,,10.0,10.0,20.0,55.0,5.0,False,,27.5
15583,"Faculty of Arts, Design and Architecture",P,POLS5161,Developing Countries & IR,059598,1,2021,Term 3,5,21T3,20215,False,,,6.25,,6.25,25.0,37.5,25.0,,,,,,,,,,,,,6.25,,,,6.25,6.25,25.0,37.5,25.0,False,,43.75
15584,"Faculty of Arts, Design and Architecture",U,PPEC2001,Philosophy and the Market,065796,1,2021,Term 3,5,21T3,20215,False,,,,,2.13,38.3,44.68,14.89,,,,,,,,,,,,,,,,,0.0,2.13,38.3,44.68,14.89,False,,46.81
15585,"Faculty of Arts, Design and Architecture",U,PPEC3001,PPE Capstone,065795,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15586,Faculty of Medicine,P,PSCY9902,Psychiatry and Criminal Law,058503,1,2021,Term 3,5,21T3,20215,False,3.95,,,2.63,,2.63,17.11,72.37,,1.32,,,,,,,,,,,6.58,1.32,,,6.67,0.0,2.67,17.34,73.34,False,,76.01
15587,Faculty of Medicine,P,PSCY9903,Violence,058504,1,2021,Term 3,5,21T3,20215,False,,,,1.96,,,27.45,68.63,,,,,,,,,,,,1.96,1.96,,,1.96,1.96,0.0,0.0,27.45,68.63,False,,80.39
15588,Faculty of Science,U,PSYC1011,Psychology 1B,014492,1,2021,Term 3,5,21T3,20215,False,7.92,,1.49,1.98,31.19,29.21,19.8,3.96,2.48,1.98,,,,,,,,,,,11.39,4.46,,,11.92,32.65,30.57,20.72,4.14,False,,10.22
15589,Faculty of Science,U,PSYC1022,Psychology of Addiction,063925,1,2021,Term 3,5,21T3,20215,False,7.92,,,0.99,17.82,32.67,30.69,7.92,0.99,0.99,,,,,,,,,,,8.91,1.98,,,9.09,18.18,33.33,31.31,8.08,False,,22.98
15590,Faculty of Science,U,PSYC1023,Abnormal Psychology,063926,1,2021,Term 3,5,21T3,20215,False,7.02,,1.75,1.17,8.19,22.81,33.92,22.81,1.17,1.17,,,,,,,,,,,9.94,2.34,,,10.18,8.39,23.36,34.73,23.36,False,,36.38
15591,Faculty of Science,U,PSYC1024,"Anxiety, Mood and Stress",063927,1,2021,Term 3,5,21T3,20215,False,2.54,,2.54,2.54,11.86,27.12,29.66,18.64,3.39,1.69,,,,,,,,,,,7.62,5.08,,,8.03,12.49,28.57,31.25,19.64,False,,34.38
15592,Faculty of Science,U,PSYC1025,Psychology of Work,064795,1,2021,Term 3,5,21T3,20215,False,,,1.92,,7.69,30.77,46.15,11.54,1.92,,,,,,,,,,,,1.92,1.92,,,1.96,7.84,31.37,47.05,11.77,False,,41.18
15593,Faculty of Science,U,PSYC1027,Forensic Psychology,064845,1,2021,Term 3,5,21T3,20215,False,6.25,,,1.56,17.97,18.75,32.03,21.88,1.56,,,,,,,,,,,,7.81,1.56,,,7.93,18.25,19.05,32.54,22.23,False,,35.33
15594,Faculty of Science,U,PSYC1028,Psych of Human Centred Design,066100,1,2021,Term 3,5,21T3,20215,False,6.41,,1.28,2.56,5.13,1.28,15.38,67.95,,,,,,,,,,,,,10.25,,,,10.25,5.13,1.28,15.38,67.95,False,,65.71
15595,Faculty of Science,U,PSYC1029,Psychobio of Sex Love & Attrac,066172,1,2021,Term 3,5,21T3,20215,False,8.6,,,1.08,9.68,16.13,33.33,31.18,,,,,,,,,,,,,9.68,,,,9.68,9.68,16.13,33.33,31.18,False,,42.2
15596,Faculty of Science,U,PSYC1062,Science of Wellbeing,065738,1,2021,Term 3,5,21T3,20215,False,4.62,,,,3.08,20.0,50.77,16.92,3.08,1.54,,,,,,,,,,,4.62,4.62,,,4.84,3.23,20.97,53.23,17.74,False,,44.76
15597,Faculty of Science,U,PSYC1111,Measuring Mind and Behaviour,064085,1,2021,Term 3,5,21T3,20215,False,4.8,,0.66,0.87,12.45,20.96,27.51,30.79,1.09,0.66,,,,,,,,,,0.22,6.33,1.75,,0.22,6.44,12.67,21.33,28.0,31.34,False,,44.23
15598,Faculty of Science,U,PSYC2071,Perception and Cognition,014501,1,2021,Term 3,5,21T3,20215,False,7.03,,,0.54,23.24,27.3,30.0,9.73,2.16,,,,,,,,,,,,7.57,2.16,,,7.74,23.75,27.9,30.66,9.94,False,,24.51
15599,Faculty of Science,U,PSYC2101,Assess Person Psychopathology,014504,1,2021,Term 3,5,21T3,20215,False,10.5,,,0.25,26.75,28.75,23.0,9.5,1.0,0.25,,,,,,,,,,,10.75,1.25,,,10.89,27.09,29.11,23.29,9.62,False,,17.65
15600,Faculty of Science,U,PSYC3011,Psychological Applications,014508,1,2021,Term 3,5,21T3,20215,False,1.37,,,0.34,6.48,29.35,55.29,6.83,,0.34,,,,,,,,,,,1.71,0.34,,,1.72,6.5,29.45,55.48,6.85,False,,40.23
15601,Faculty of Science,U,PSYC3121,Social Psychology,014519,1,2021,Term 3,5,21T3,20215,False,2.78,,,,26.39,48.61,19.44,2.08,,0.69,,,,,,,,,,,2.78,0.69,,,2.8,26.57,48.95,19.58,2.09,False,,21.32
15602,Faculty of Science,U,PSYC3202,Clinical and Cognitive Neuro,066273,1,2021,Term 3,5,21T3,20215,False,1.79,,1.79,,16.07,39.29,33.93,7.14,,,,,,,,,,,,,3.58,,,,3.58,16.07,39.29,33.93,7.14,False,,30.35
15603,Faculty of Science,U,PSYC3331,Health Psychology,050361,1,2021,Term 3,5,21T3,20215,False,2.04,,,1.36,21.09,32.65,35.37,6.8,,0.68,,,,,,,,,,,3.4,0.68,,,3.42,21.23,32.87,35.61,6.85,False,,29.45
15604,Faculty of Science,U,PSYC3371,Multivariate Data Analysis,063891,1,2021,Term 3,5,21T3,20215,False,1.52,,,,27.27,25.76,22.73,21.21,1.52,,,,,,,,,,,,1.52,1.52,,,1.54,27.69,26.16,23.08,21.54,False,,38.08
15605,Faculty of Science,U,PSYC4073,Honours Research Project 12UOC,064134,1,2021,Term 3,5,21T3,20215,False,,,,,,,39.24,60.76,,,,,,,,,,,,,,,,,0.0,0.0,0.0,39.24,60.76,False,,80.38
15606,Faculty of Science,P,PSYC7210,Clinical Neuropsychology,052267,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15607,Faculty of Science,P,PSYC7226,Prof & Ethical Pract (Clin) 4,014641,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15608,Faculty of Science,P,PSYC7228,Research Thesis (Clinical) 2,014643,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15609,Faculty of Science,P,PSYC7232,Research Thesis (Clin) 3,066388,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15610,Faculty of Science,P,PSYC7233,Prof & Ethical Prac (Clin) 3,066387,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15611,Faculty of Science,P,PSYC7402,Applications of Forensic Psych,014650,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15612,Faculty of Science,P,PSYC7412,Prof & Ethical Pract (For) 4,014660,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15613,Faculty of Science,P,PSYC7415,Research Thesis (For) (6 UOC),065736,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15614,Faculty of Science,P,PSYC7419,Prof & Ethical Prac (For) 3,066405,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15615,Faculty of Engineering,U,PTRL2010,Business Practices - Pet Eng,014681,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15616,Faculty of Engineering,U,PTRL2019,Reservoir Engineering A,058240,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15617,Faculty of Engineering,U,PTRL3040,Numerical Reservoir Simulation,065394,1,2021,Term 3,5,21T3,20215,False,,,,,6.9,34.48,55.17,3.45,,,,,,,,,,,,,,,,,0.0,6.9,34.48,55.17,3.45,False,,39.66
15618,Faculty of Engineering,U,PTRL3050,Well Pressure Testing,065393,1,2021,Term 3,5,21T3,20215,False,,,,,3.57,46.43,42.86,7.14,,,,,,,,,,,,,,,,,0.0,3.57,46.43,42.86,7.14,False,,40.18
15619,Faculty of Engineering,U,PTRL4024,Drilling Fluids & Cementing,061108,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15620,Faculty of Engineering,P,PTRL5003,Well Pressure Testing,014730,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15621,Faculty of Engineering,P,PTRL5004,Numerical Res. Simulation,014731,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15622,Faculty of Engineering,P,PTRL5005,Design Project Pet Eng,014732,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15623,Faculty of Engineering,P,PTRL5019,Fundamentals of Res Eng A,065085,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15624,Faculty of Engineering,P,PTRL5024,Drilling Fluids & Cementing,054870,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15625,Faculty of Engineering,P,PTRL6001,Reservoir Engineering 1,014748,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15626,Faculty of Engineering,P,PTRL6003,Well Pressure Testing,014749,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15627,Faculty of Engineering,P,PTRL6025,Well Control & Blowout Prevent,014758,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15628,Faculty of Engineering,P,PTRL6028,Practical Well Planning,014760,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15629,DVC (A) Board of Studies,U,REGZ9073,Maths Skills 3,065961,1,2021,Term 3,5,21T3,20215,False,26.47,,5.88,,26.47,11.76,26.47,2.94,,,,,,,,,,,,,32.35,,,,32.35,26.47,11.76,26.47,2.94,False,,-13.24
15630,DVC (A) Board of Studies,U,REGZ9255,Uni Orientation& Study Skills2,062453,1,2021,Term 3,5,21T3,20215,False,8.14,,5.81,,27.91,27.91,25.58,2.33,2.33,,,,,,,,,,,,13.95,2.33,,,14.28,28.58,28.58,26.19,2.39,False,,8.35
15631,"Faculty of Arts, Design and Architecture",P,REST0007,Asset & Facilities Management,052232,1,2021,Term 3,5,21T3,20215,False,2.38,,,,9.52,14.29,52.38,19.05,2.38,,,,,,,,,,,,2.38,2.38,,,2.44,9.75,14.64,53.66,19.51,False,,47.56
15632,"Faculty of Arts, Design and Architecture",P,REST0010,Property Industry Application,053903,1,2021,Term 3,5,21T3,20215,False,1.59,,,1.59,9.52,31.75,38.1,17.46,,,,,,,,,,,,,3.18,,,,3.18,9.52,31.75,38.1,17.46,False,,41.27
15633,"Faculty of Arts, Design and Architecture",P,REST0018,Research Project,059289,1,2021,Term 3,5,21T3,20215,False,,,2.94,2.94,2.94,23.53,35.29,32.35,,,,,,,,,,,,,5.88,,,,5.88,2.94,23.53,35.29,32.35,False,,50.0
15634,"Faculty of Arts, Design and Architecture",P,REST0019,Real Property Law,064454,1,2021,Term 3,5,21T3,20215,False,5.41,,,,2.7,54.05,35.14,2.7,,,,,,,,,,,,,5.41,,,,5.41,2.7,54.05,35.14,2.7,False,,28.37
15635,UNSW Business School,P,RISK5001,Fundamentals Risk & Risk Mgmt,063341,1,2021,Term 3,5,21T3,20215,False,2.67,,,0.67,15.33,36.67,36.0,8.67,,,,,,,,,,,,,3.34,,,,3.34,15.33,36.67,36.0,8.67,False,,32.5
15636,UNSW Business School,P,RISK5002,Risk Analytics,063342,1,2021,Term 3,5,21T3,20215,False,6.52,,,,13.04,39.13,34.78,6.52,,,,,,,,,,,,,6.52,,,,6.52,13.04,39.13,34.78,6.52,False,,27.17
15637,"Faculty of Arts, Design and Architecture",P,SAHT6700,World Biennales: Field Trip,062388,2,2021,Term 3,5,21T3,20215,False,,,,,23.33,43.33,16.67,16.67,,,,,,,,,,,,,,,,,0.0,23.33,43.33,16.67,16.67,False,,35.84
15638,"Faculty of Arts, Design and Architecture",P,SAHT9118,Capstone Project,064515,1,2021,Term 3,5,21T3,20215,False,,,,1.67,,,,,,,,,,98.33,,,,,,,1.67,,98.33,,1.67,0.0,0.0,0.0,0.0,True,Non-standard (competency) grading: SY 98.3%,
15639,"Faculty of Arts, Design and Architecture",P,SAHT9131,Visual and Museum Cultures,016404,1,2021,Term 3,5,21T3,20215,False,,,,,7.04,46.48,35.21,11.27,,,,,,,,,,,,,,,,,0.0,7.04,46.48,35.21,11.27,False,,40.49
15640,"Faculty of Arts, Design and Architecture",P,SAHT9204,Histories of Contemporary Art,056710,1,2021,Term 3,5,21T3,20215,False,4.44,,,,13.33,48.89,24.44,8.89,,,,,,,,,,,,,4.44,,,,4.44,13.33,48.89,24.44,8.89,False,,28.89
15641,"Faculty of Arts, Design and Architecture",P,SAHT9310,Exhibiting Cultures,064101,1,2021,Term 3,5,21T3,20215,False,2.44,,,,21.95,53.66,12.2,9.76,,,,,,,,,,,,,2.44,,,,2.44,21.95,53.66,12.2,9.76,False,,26.84
15642,"Faculty of Arts, Design and Architecture",P,SAHT9311,Curatorial: Social Space,064102,1,2021,Term 3,5,21T3,20215,False,,,,,18.52,24.07,35.19,22.22,,,,,,,,,,,,,,,,,0.0,18.52,24.07,35.19,22.22,False,,45.83
15643,"Faculty of Arts, Design and Architecture",P,SART9204,Capstone Project,064794,1,2021,Term 3,5,21T3,20215,False,,,,,9.09,9.09,54.55,27.27,,,,,,,,,,,,,,,,,0.0,9.09,9.09,54.55,27.27,False,,56.82
15644,"Faculty of Arts, Design and Architecture",P,SART9205,Project Paper,064673,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15645,Faculty of Science,U,SCIF1131,Skills for Science,063039,1,2021,Term 3,5,21T3,20215,False,2.24,,,,8.96,14.18,26.12,48.51,,,,,,,,,,,,,2.24,,,,2.24,8.96,14.18,26.12,48.51,False,,62.88
15646,Faculty of Science,U,SCIF2041,Research Internship A,059409,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15647,Faculty of Science,U,SCIF3000,Science Industry Project,066707,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15648,Faculty of Science,U,SCIF3041,Research Internship B,059224,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
15649,Faculty of Science,U,SCIF3199,Science Work Placement,065033,1,2021,Term 3,5,21T3,20215,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Redacted by university under GIPA s.3(a)/3(b),
