Faculty,Academic Career,Course,Year,Term,FL,UF,AF,CN,EF,EM,PS,CR,DN,HD,SY,AS,CM,CO,EC,PE,AW,NC,NF,PW
UNSW Canberra at ADFA,Undergraduate,ZPEM3801 Special Topic in Science 3 060544 1 UGRD,2021,"2021 Semester 2 Canber3(a),",,3(b) REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Canberra at ADFA,Undergraduate,ZPEM4002 Science Honours Research 2 063949 1 UGRD,2021,"2021 Semester 2 Canber3(a),",,3(b) REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Canberra at ADFA,Postgraduate,ZPEM8310 Understanding Social-Tech Sys 066410 1 PGRD,2021,2021 Semester 2 Canberra,,,,,,,7.69%,38.46%,53.85%,,,,,,,,,,,
UNSW Business School,Undergraduate,ACCT2511 Financial Acct Fundamentals 066432 1 UGRD,2021,2021 Term 3,6.59%,,,,,,13.19%,26.37%,24.18%,28.57%,,,,,,,,,1.10%,
UNSW Business School,Undergraduate,ACCT3303 Industry Placement 3 063217 1 UGRD,2021,2021 Term 3,REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Business School,Undergraduate,ACCT3563 Issues in Financial Reporting 000007 1 UGRD,2021,2021 Term 3,8.72%,,0.29%,,,,40.41%,30.23%,14.24%,4.94%,,,,,,,0.29%,,,0.87%
UNSW Business School,Undergraduate,ACCT3583 Strategic Value Management 000009 1 UGRD,2021,2021 Term 3,1.49%,,,,,,34.33%,30.85%,24.38%,7.46%,,,,,,,,,0.50%,1.00%
UNSW Business School,Undergraduate,ACCT3601 Global Financial Reporting & 000011 1 UGRD,2021,2021 Term 3,10.87%,,,,,,26.09%,36.96%,19.57%,6.52%,,,,,,,,,,
UNSW Business School,Undergraduate,ACCT3625 ESG Reporting 065714 1 UGRD,2021,2021 Term 3,10.00%,,,,,,15.00%,10.00%,35.00%,30.00%,,,,,,,,,,
UNSW Business School,Undergraduate,ACCT3708 Auditing & Assurance Services 000012 1 UGRD,2021,2021 Term 3,3.14%,,,,,,41.26%,37.67%,17.04%,0.45%,,,,,,,,,,0.45%
UNSW Business School,Undergraduate,ACCT4798 Thesis (Accounting) C 065866 1 UGRD,2021,2021 Term 3,REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Business School,Postgraduate,ACCT5907 Int'l Fin Statement Analysis 058445 1 PGRD,2021,2021 Term 3,4.78%,,,,,,26.32%,26.79%,28.23%,13.40%,,,,,,,,,,0.48%
UNSW Business School,Postgraduate,ACCT5908 Auditing and Assurance Ser. 000041 1 PGRD,2021,2021 Term 3,10.64%,,,,,,54.26%,27.66%,6.38%,,,,,,,,,,1.06%,
UNSW Business School,Postgraduate,ACCT5919 Business Risk Management 000050 1 PGRD,2021,2021 Term 3,1.16%,,0.58%,,,,30.06%,49.71%,17.34%,1.16%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5930 Financial Accounting 000054 1 PGRD,2021,2021 Term 3,7.76%,,0.86%,,,,22.84%,28.45%,25.43%,14.66%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5931 Sustainable Management Account 000055 1 PGRD,2021,2021 Term 3,0.75%,,,,,,23.31%,45.11%,27.07%,3.76%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5942 Corporate Accounting & Regulat 000061 1 PGRD,2021,2021 Term 3,12.94%,,,,,,31.18%,38.82%,12.94%,3.53%,,,,,,,,,,0.59%
UNSW Business School,Postgraduate,ACCT5943 Advanced Financial Reporting 000062 1 PGRD,2021,2021 Term 3,5.96%,,,,,,41.72%,25.83%,13.25%,11.92%,,,,,,,,,,1.32%
UNSW Business School,Postgraduate,ACCT5949 Managing Agile Organisations 000063 1 PGRD,2021,2021 Term 3,,,,,,,11.11%,52.78%,30.56%,5.56%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5955 Management Control Systems 000066 1 PGRD,2021,2021 Term 3,,,,,,,25.58%,37.21%,23.26%,13.95%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5972 Accounting analytics 065888 1 PGRD,2021,2021 Term 3,3.33%,,,,,,16.67%,43.33%,26.67%,10.00%,,,,,,,,,,
UNSW Business School,Postgraduate,ACCT5996 Management Accounting and Busi 000083 1 PGRD,2021,2021 Term 3,1.54%,,,,,,26.15%,49.23%,23.08%,,,,,,,,,,,
UNSW Business School,Undergraduate,ACTL3162 General Insurance Techniques 000534 1 UGRD,2021,2021 Term 3,7.69%,,,,,,26.92%,30.29%,24.52%,9.13%,,,,,,,0.48%,,0.48%,0.48%
UNSW Business School,Undergraduate,ACTL3182 Asset-Liability & Derivatives 000535 1 UGRD,2021,2021 Term 3,,,,,,,21.93%,40.11%,23.53%,13.37%,,,,,,,0.53%,,,0.53%
UNSW Business School,Undergraduate,ACTL3192 Retirement Saving and Spending 063390 1 UGRD,2021,2021 Term 3,2.78%,,,,,,4.17%,12.50%,45.83%,34.72%,,,,,,,,,,
UNSW Business School,Undergraduate,ACTL3303 Industry Placement 3 063892 1 UGRD,2021,2021 Term 3,,,,,,,,,,,100.00%,,,,,,,,,
UNSW Business School,Undergraduate,ACTL4003 Res. Methods in Risk & Act. St 052620 1 UGRD,2021,2021 Term 3,REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Business School,Undergraduate,ACTL4012 Thesis (Actuarial Studies) C 065863 1 UGRD,2021,2021 Term 3,REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
UNSW Business School,Undergraduate,ACTL4305 Actuarial Data Science App 066154 1 UGRD,2021,2021 Term 3,0.97%,,,,,,16.50%,30.10%,37.86%,14.56%,,,,,,,,,,
UNSW Business School,Postgraduate,ACTL5106 Insurance Risk Models 052714 1 PGRD,2021,2021 Term 3,33.33%,,,,,,29.63%,25.93%,3.70%,3.70%,,,,,,,,,,3.70%
UNSW Business School,Postgraduate,ACTL5108 Finance for Actuaries 056256 1 PGRD,2021,2021 Term 3,,,,,,,12.00%,24.00%,44.00%,20.00%,,,,,,,,,,
UNSW Business School,Postgraduate,ACTL5109 Financial Economics 052715 1 PGRD,2021,2021 Term 3,,,,,,,31.03%,37.93%,17.24%,10.34%,,,,,,,,,,3.45%
UNSW Business School,Postgraduate,ACTL5305 Actuarial Data Science App 066153 1 PGRD,2021,2021 Term 3,,,,,,,27.03%,45.95%,18.92%,8.11%,,,,,,,,,,
UNSW Business School,Postgraduate,ACTL6105 Topics in Actuarial Studies C 066326 1 PGRD,2021,2021 Term 3,REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b)),REDACTED (GIPA s.3(a)/3(b))
"Faculty of Arts, Design and Architecture",Undergraduate,ADAD2610 Environmental Challenges 065177 1 UGRD,2021,2021 Term 3,2.22%,,2.22%,,,,24.44%,28.89%,33.33%,8.89%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ADAD3000 Professional Experience 064631 1 UGRD,2021,2021 Term 3,,,,,,,,,,,98.57%,,,,,1.43%,,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ADAD9113 Communication Skills 062796 1 PGRD,2021,2021 Term 3,,,,,,,9.30%,53.49%,25.58%,9.30%,,,,,,,2.33%,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ADAD9114 Research Foundations Art & Des 064092 1 PGRD,2021,2021 Term 3,4.26%,,,,,,19.15%,31.91%,31.21%,12.06%,,,,,,,0.71%,,0.71%,
"Faculty of Arts, Design and Architecture",Postgraduate,ADAD9311 Designing Exhibitions 064095 1 PGRD,2021,2021 Term 3,,,,,,,3.13%,42.71%,39.58%,13.54%,,,,,,,1.04%,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ADAD9312 Leadership 064118 1 PGRD,2021,2021 Term 3,2.94%,,,,,,8.82%,40.44%,40.44%,6.62%,,,,,,,,,,0.74%
Faculty of Engineering,Undergraduate,AERO4110 Aerospace Design 2 058458 1 UGRD,2021,2021 Term 3,2.63%,,,,,,21.05%,32.89%,36.84%,5.26%,,,,,,,,,1.32%,
Faculty of Engineering,Postgraduate,AERO9500 Sat Sys 063736 1 PGRD,2021,2021 Term 3,,,,,,,,14.29%,28.57%,57.14%,,,,,,,,,,
Faculty of Engineering,Undergraduate,AERO9500 Sat Sys 063736 2 UGRD,2021,2021 Term 3,,,,,,,4.60%,19.54%,34.48%,41.38%,,,,,,,,,,
Faculty of Engineering,Undergraduate,AERO9660 Advanced Aerospace Propulsion 065750 1 UGRD,2021,2021 Term 3,3.03%,,,,,,12.12%,15.15%,15.15%,54.55%,,,,,,,,,,
Faculty of Engineering,Postgraduate,AERO9660 Advanced Aerospace Propulsion 065750 2 PGRD,2021,2021 Term 3,,,,,,,,,,100.00%,,,,,,,,,,
Faculty of Medicine and Health,Undergraduate,ANAT2341 Embryology 056624 1 UGRD,2021,2021 Term 3,2.70%,,,,,,5.41%,29.73%,37.84%,21.62%,,,,,,,2.70%,,,
Faculty of Medicine,Undergraduate,ANAT2511 Fundamentals of Anatomy 050219 1 UGRD,2021,2021 Term 3,6.32%,,,,,,27.37%,31.58%,17.89%,11.58%,,,,,,,1.05%,,3.16%,1.05%
Faculty of Medicine,Undergraduate,ANAT3141 Functional Anatomy of Limbs 001592 1 UGRD,2021,2021 Term 3,5.88%,,,,,,3.92%,11.76%,25.49%,50.98%,,,,,,,,,1.96%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARCH1102 Architectural Design Studio 2 001982 1 UGRD,2021,2021 Term 3,2.96%,,,,,,14.81%,25.93%,40.74%,14.81%,,,,,,,,,0.74%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARCH1203 Architectural Design Studio 4 066318 1 UGRD,2021,2021 Term 3,2.90%,,,,,,20.29%,27.54%,28.99%,17.39%,,,,,,,1.45%,,1.45%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARCH1322 Arch History & Theory 3 062330 1 UGRD,2021,2021 Term 3,9.60%,,,,,,32.00%,27.20%,23.20%,7.20%,,,,,,,,,0.80%,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7113 Integrated Design Studio 2 059363 1 PGRD,2021,2021 Term 3,1.11%,,,,,,23.33%,35.56%,22.22%,16.67%,,,,,,,,,,1.11%
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7161 Adv Construction & Structures 059048 1 PGRD,2021,2021 Term 3,3.20%,,0.80%,,,,10.40%,21.60%,29.60%,33.60%,,,,,,,0.80%,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7216 Designing Diversity 064998 1 PGRD,2021,2021 Term 3,1.59%,,,,,,7.94%,42.86%,41.27%,6.35%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7218 Urban Climate Change 065082 1 PGRD,2021,2021 Term 3,,,,,,,2.56%,5.13%,46.15%,46.15%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7219 Graduation Exhibition Design 065258 1 PGRD,2021,2021 Term 3,,,,,,,12.50%,37.50%,37.50%,12.50%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7304 Architecture and the City 002361 1 PGRD,2021,2021 Term 3,,,,,,,3.45%,58.62%,34.48%,3.45%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Postgraduate,ARCH7809 Arch Envi & Build Services 064760 1 PGRD,2021,2021 Term 3,1.00%,,2.00%,,,,7.00%,14.00%,31.00%,45.00%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1011 Inventing the Self 065801 1 UGRD,2021,2021 Term 3,4.76%,,1.59%,,,,12.70%,30.16%,33.33%,14.29%,,,,,,,,,3.17%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1031 Reading Through Time 059502 1 UGRD,2021,2021 Term 3,9.17%,,0.92%,,,0.92%,22.94%,21.10%,29.36%,11.01%,,,,,,,2.75%,,0.92%,0.92%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1062 Hollywood Film 062327 1 UGRD,2021,2021 Term 3,13.90%,,1.60%,,,,33.16%,28.88%,14.97%,7.49%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1122 Creativity 066503 1 UGRD,2021,2021 Term 3,4.49%,,,,,,6.74%,53.93%,25.84%,6.74%,,,,,,,2.25%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,"ARTS1190 Syd:Hist,Landscapes,People 059524 1 UGRD",2021,2021 Term 3,14.06%,,1.56%,,,,34.38%,32.81%,12.50%,4.69%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1211 Australia's Asian Context 059504 1 UGRD,2021,2021 Term 3,12.68%,,1.41%,,,,32.39%,28.17%,12.68%,5.63%,,,,,,,5.63%,,1.41%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1241 Environmental Activism 063834 1 UGRD,2021,2021 Term 3,10.42%,,,,,,6.25%,18.75%,37.50%,25.00%,,,,,,,,,,2.08%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1362 Critical Thinking 059512 1 UGRD,2021,2021 Term 3,8.60%,,1.08%,,,,25.27%,22.04%,25.81%,13.44%,,,,,,,2.15%,,1.61%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1451 Chinese 2 Non-Background 059519 1 UGRD,2021,2021 Term 3,,,,,,,18.75%,9.38%,37.50%,28.13%,,,,,,,3.13%,,,3.13%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1453 Chinese 2 Background 062694 1 UGRD,2021,2021 Term 3,6.90%,,,,,,6.90%,27.59%,37.93%,20.69%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1481 French 2 059527 1 UGRD,2021,2021 Term 3,2.70%,,,,,,16.22%,25.68%,25.68%,29.73%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1511 German 2 059534 1 UGRD,2021,2021 Term 3,,,,,,,16.00%,24.00%,32.00%,24.00%,,,,,,,,,4.00%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1541 Modern Greek 2 059540 1 UGRD,2021,2021 Term 3,,,,,,,7.69%,30.77%,23.08%,38.46%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1631 Japanese 2 059552 1 UGRD,2021,2021 Term 3,3.21%,,,,,,10.90%,34.62%,37.82%,12.82%,,,,,,,,,0.64%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1661 Korean 2 059560 1 UGRD,2021,2021 Term 3,2.53%,,,,,,8.86%,34.18%,35.44%,17.72%,,,,,,,1.27%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1691 The Use of Language 059566 1 UGRD,2021,2021 Term 3,11.29%,,1.61%,,,,14.52%,12.90%,38.71%,20.97%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,"ARTS1753 Culture, Experience and Change 065699 1 UGRD",2021,2021 Term 3,3.27%,,0.98%,,,,3.27%,27.78%,52.94%,10.13%,,,,,,,1.31%,,0.33%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1780 Concepts of Europe 059577 1 UGRD,2021,2021 Term 3,4.76%,,4.76%,,,,7.94%,33.33%,39.68%,4.76%,,,,,,,1.59%,,1.59%,1.59%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1811 Issues in Gov and Global Pols 059616 1 UGRD,2021,2021 Term 3,7.63%,,2.29%,,,,10.69%,31.30%,35.88%,11.07%,,,,,,,0.76%,,0.38%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS1900 Gender Studies 059585 1 UGRD,2021,2021 Term 3,4.76%,,2.38%,,,,8.73%,23.02%,50.00%,7.14%,,,,,,,2.38%,,0.79%,0.79%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2020 Creative Writing 057291 1 UGRD,2021,2021 Term 3,1.74%,,,,,,10.43%,50.43%,22.61%,10.43%,,,,,,,0.87%,,2.61%,0.87%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2033 Poetry and Poetics 060625 1 UGRD,2021,2021 Term 3,1.67%,,3.33%,,,,13.33%,35.00%,20.00%,20.00%,,,,,,,5.00%,,1.67%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2035 American Literature 057296 1 UGRD,2021,2021 Term 3,6.98%,,,,,,11.63%,25.58%,34.88%,13.95%,,,,,,,6.98%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2063 Cinema and Nation 007914 1 UGRD,2021,2021 Term 3,6.67%,,,,,,24.44%,22.22%,22.22%,24.44%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2065 Screen Production II 059498 1 UGRD,2021,2021 Term 3,,,,,,,1.39%,22.22%,63.89%,11.11%,,,,,,,1.39%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2120 Writing for Performance 057194 1 UGRD,2021,2021 Term 3,13.89%,,,,,,11.11%,25.00%,36.11%,8.33%,,,,,,,2.78%,,2.78%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2125 Acting and Performing 057167 1 UGRD,2021,2021 Term 3,,,,,,,16.67%,30.00%,43.33%,6.67%,,,,,,,,,3.33%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2150 A House Divided 009968 1 UGRD,2021,2021 Term 3,3.03%,,,,,,7.58%,39.39%,45.45%,1.52%,,,,,,,1.52%,,,1.52%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2212 Southeast Asia 010011 1 UGRD,2021,2021 Term 3,5.00%,,,,,,17.50%,30.00%,27.50%,12.50%,,,,,,,5.00%,,2.50%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2213 Asian Popular Culture 060495 1 UGRD,2021,2021 Term 3,3.96%,,1.98%,,,,32.67%,37.62%,18.81%,1.98%,,,,,,,1.98%,,0.99%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2243 Waste and Society 060635 1 UGRD,2021,2021 Term 3,,,,,,,2.50%,37.50%,40.00%,15.00%,,,,,,,2.50%,,,2.50%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2271 Inventing Modern Australia 060491 1 UGRD,2021,2021 Term 3,14.29%,,,,,,3.57%,28.57%,42.86%,,,,,,,,7.14%,,,3.57%
"Faculty of Arts, Design and Architecture",Undergraduate,"ARTS2272 The European World, 1500-1800 060492 1 UGRD",2021,2021 Term 3,2.38%,,,,,,23.81%,33.33%,23.81%,4.76%,,,,,,,9.52%,,2.38%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2363 Chinese Philosophy 013751 1 UGRD,2021,2021 Term 3,2.56%,,,,,,33.33%,26.92%,29.49%,3.85%,,,,,,,3.85%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2383 Ethics: Theory and Practice 062608 1 UGRD,2021,2021 Term 3,,,3.33%,,,,11.67%,38.33%,35.00%,10.00%,,,,,,,0.83%,,0.83%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2451 Chinese 4 Non-Background 059521 1 UGRD,2021,2021 Term 3,,,,,,,12.50%,31.25%,40.63%,15.63%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2455 Gender in China 052376 1 UGRD,2021,2021 Term 3,1.45%,,1.45%,,,,23.19%,39.13%,20.29%,13.04%,,,,,,,,,,1.45%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2462 Chinese 4 Background 063174 1 UGRD,2021,2021 Term 3,4.55%,,,,,,,4.55%,36.36%,50.00%,,,,,,,4.55%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2570 Spanish 3 059569 1 UGRD,2021,2021 Term 3,3.03%,,,,,,27.27%,24.24%,33.33%,3.03%,,,,,,,6.06%,,3.03%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2631 Japanese 4 059554 1 UGRD,2021,2021 Term 3,1.37%,,,,,,9.59%,43.84%,31.51%,10.96%,,,,,,,2.74%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2661 Korean 4 059562 1 UGRD,2021,2021 Term 3,5.56%,,,,,,19.44%,27.78%,30.56%,16.67%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2690 Language and Meaning 052556 1 UGRD,2021,2021 Term 3,,,,,,,6.90%,24.14%,31.03%,37.93%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2751 International Development 005727 1 UGRD,2021,2021 Term 3,2.82%,,1.41%,,,,1.41%,39.44%,39.44%,12.68%,,,,,,,,,1.41%,1.41%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2813 International Security 055299 1 UGRD,2021,2021 Term 3,4.59%,,4.59%,,,,4.59%,17.43%,49.54%,15.60%,,,,,,,0.92%,,2.75%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2817 Diplomacy and Statecraft 065022 1 UGRD,2021,2021 Term 3,3.70%,,3.70%,,,,11.11%,35.19%,31.48%,12.96%,,,,,,,1.85%,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2820 Justice 065806 1 UGRD,2021,2021 Term 3,14.47%,,1.32%,,,,15.79%,31.58%,25.00%,7.89%,,,,,,,1.32%,,2.63%,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2871 Power and Powerlessness 060509 1 UGRD,2021,2021 Term 3,3.86%,,1.93%,,,,15.06%,34.36%,34.36%,8.49%,,,,,,,0.39%,,0.77%,0.77%
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2874 Culture and Emotion 060512 1 UGRD,2021,2021 Term 3,,,8.57%,,,,2.86%,22.86%,57.14%,8.57%,,,,,,,,,,
"Faculty of Arts, Design and Architecture",Undergraduate,ARTS2906 History of Sexuality 062611 1 UGRD,2021,2021 Term 3,1.67%,,1.67%,,,,1.67%,33.33%,40.00%,13.33%,,,,,,,3.33%,,3.33%,1.67%
